typeID,attributeID,valueInt,valueFloat
15737,987,,0.0
15757,9,40,
15757,73,,10000.0
15757,182,3450,
15757,277,1,
15757,422,1,
15757,567,150000000,
15757,763,1,
15757,796,,50000000.0
15757,801,0,
15757,1180,,0.04
15757,1211,,4.1
15757,1212,1,
15757,1223,50,
15774,9,40,
15774,30,3,
15774,50,10,
15774,56,1,
15774,73,,11250.0
15774,182,3417,
15774,277,1,
15774,422,1,
15774,604,87,
15774,633,8,
15774,1180,,0.01
15774,1206,,-20.0
15774,1211,,5.0
15774,1212,1,
15794,6,,45.0
15794,9,40,
15794,30,8,
15794,50,10,
15794,73,,6000.0
15794,182,3423,
15794,422,1,
15794,633,8,
15794,1180,,0.01
15794,1206,,-15.0
15794,1211,,2.6
15794,1212,1,
15800,6,,45.0
15800,9,40,
15800,30,8,
15800,50,10,
15800,73,,6000.0
15800,182,3423,
15800,422,1,
15800,633,8,
15800,1180,,0.01
15800,1206,,-15.0
15800,1211,,2.6
15800,1212,1,
15814,9,40,
15814,47,1,
15814,51,5850,
15814,54,31200,
15814,56,1,
15814,61,0,
15814,63,,0.0
15814,124,8627698,
15814,128,3,
15814,158,,12000.0
15814,182,3307,
15814,183,3300,
15814,277,1,
15814,278,5,
15814,422,1,
15814,604,85,
15814,633,8,
15814,1180,,0.01
15814,1205,,-15.0
15814,1211,,0.7
15814,1212,1,
15817,9,40,
15817,47,1,
15817,51,9563,
15817,54,62400,
15817,56,1,
15817,61,0,
15817,63,,0.0
15817,124,8627698,
15817,128,3,
15817,158,,24000.0
15817,182,3307,
15817,183,3300,
15817,277,1,
15817,278,5,
15817,422,1,
15817,604,85,
15817,633,8,
15817,1180,,0.01
15817,1205,,-15.0
15817,1211,,1.0
15817,1212,1,
15820,9,40,
15820,47,1,
15820,56,1,
15820,61,0,
15820,63,,0.0
15820,124,8627698,
15820,128,2,
15820,158,,12000.0
15820,182,3304,
15820,183,3300,
15820,277,1,
15820,278,3,
15820,422,1,
15820,604,85,
15820,633,8,
15820,1180,,0.01
15820,1205,,-15.0
15820,1211,,1.0
15820,1212,1,
15837,9,40,
15837,47,1,
15837,51,9563,
15837,54,57600,
15837,56,1,
15837,61,0,
15837,63,,0.0
15837,124,8627698,
15837,128,3,
15837,158,,24000.0
15837,182,3307,
15837,183,3300,
15837,277,1,
15837,278,5,
15837,422,1,
15837,604,85,
15837,633,8,
15837,1180,,0.01
15837,1205,,-15.0
15837,1211,,1.0
15837,1212,1,
15840,9,40,
15840,47,1,
15840,56,1,
15840,61,0,
15840,63,,0.0
15840,124,8627698,
15840,128,2,
15840,158,,12000.0
15840,182,3304,
15840,183,3300,
15840,277,1,
15840,278,3,
15840,422,1,
15840,604,85,
15840,633,8,
15840,1180,,0.01
15840,1205,,-15.0
15840,1211,,1.0
15840,1212,1,
15857,9,40,
15857,30,8,
15857,47,1,
15857,61,0,
15857,128,1,
15857,182,3303,
15857,183,3300,
15857,277,1,
15857,278,1,
15857,422,1,
15857,604,86,
15857,633,8,
15857,1180,,0.01
15857,1205,,-15.0
15857,1212,1,
15860,9,40,
15860,47,1,
15860,50,48,
15860,51,12500,
15860,54,52800,
15860,61,0,
15860,64,,5.625
15860,128,3,
15860,158,,20000.0
15860,182,3309,
15860,183,3300,
15860,277,1,
15860,278,5,
15860,422,1,
15860,604,86,
15860,633,8,
15860,1180,,0.01
15860,1205,,-15.0
15860,1211,,1.4
15860,1212,1,
15877,6,,0.0
15877,9,40,
15877,30,175,
15877,50,25,
15877,90,,36.0
15877,182,3423,
15877,277,2,
15877,422,1,
15877,633,8,
15877,1180,,0.01
15877,1206,,-15.0
15877,1212,1,
15883,6,,0.0
15883,9,40,
15883,30,175,
15883,50,25,
15883,90,,36.0
15883,182,3423,
15883,277,2,
15883,422,1,
15883,633,8,
15883,1180,,0.01
15883,1206,,-15.0
15883,1212,1,
15897,6,400,
15897,9,40,
15897,30,500,
15897,50,170,
15897,73,,4000.0
15897,182,3416,
15897,277,3,
15897,422,1,
15897,633,9,
15897,1180,,0.01
15897,1206,,-15.0
15897,1211,,1.1
15897,1212,1,
15897,1231,,10.0
15900,6,160,
15900,9,40,
15900,30,150,
15900,50,85,
15900,73,,3200.0
15900,182,3416,
15900,277,2,
15900,422,1,
15900,633,9,
15900,1180,,0.01
15900,1206,,-15.0
15900,1211,,1.1
15900,1212,1,
15900,1231,,10.0
15903,6,48,
15903,9,40,
15903,30,12,
15903,50,42,
15903,73,,2400.0
15903,182,3416,
15903,277,1,
15903,422,1,
15903,633,8,
15903,1180,,0.01
15903,1206,,-15.0
15903,1211,,0.8
15903,1212,1,
15903,1231,,10.0
15923,9,40,
15923,30,1,
15923,72,0,
15923,182,3425,
15923,277,1,
15923,422,1,
15923,633,8,
15923,984,,0.0
15923,986,,0.0
15923,987,,0.0
15943,6,10,
15943,9,40,
15943,30,5,
15943,50,20,
15943,73,,10000.0
15943,99,3000,
15943,114,38,
15943,182,3421,
15943,277,1,
15943,422,1,
15943,633,9,
15963,6,130,
15963,9,40,
15963,30,1000,
15963,50,80,
15963,73,,10000.0
15963,99,7500,
15963,114,375,
15963,116,0,
15963,117,0,
15963,118,0,
15963,182,3421,
15963,277,1,
15963,422,1,
15963,633,9,
16003,422,1,
16003,1076,,5.0
16006,216,,-5.0
16006,331,9,
16006,422,1,
16029,422,2,
16046,6,,0.0
16046,9,40,
16046,47,1,
16046,56,1,
16046,63,,0.0
16046,64,,2.57895
16046,128,1,
16046,182,3302,
16046,183,3300,
16046,277,1,
16046,278,1,
16046,422,1,
16046,604,83,
16046,1180,,0.01
16046,1210,,15.0
16046,1211,,0.8
16046,1212,1,
16049,6,,0.0
16049,9,40,
16049,47,1,
16049,56,1,
16049,63,,0.0
16049,64,,3.09375
16049,128,1,
16049,182,3302,
16049,183,3300,
16049,277,1,
16049,278,1,
16049,422,1,
16049,604,83,
16049,1180,,0.01
16049,1210,,15.0
16049,1211,,0.8
16049,1212,1,
16069,180,165,
16069,181,166,
16069,182,3392,
16069,183,3393,
16069,275,,2.0
16069,277,3,
16069,278,2,
16069,280,0,
16069,317,-5,
16126,9,40,
16126,30,1,
16126,50,84,
16126,182,11579,
16126,277,5,
16126,306,,0.3025
16126,422,1,
16126,560,22500,
16126,565,,0.715
16126,633,12,
16126,669,30000,
8117,606,89,
8117,633,4,
8117,1180,,0.01
8117,1205,,-15.0
8117,1211,,2.1
8117,1212,1,
8137,9,40,
8137,30,0,
8137,50,17,
8137,134,,1.0
8137,144,,0.76
8137,145,,1.0
8137,146,,1.0
8137,147,,0.9
8137,182,3424,
8137,422,1,
8137,633,3,
8177,9,40,
8177,30,0,
8177,182,3424,
8177,277,2,
8177,422,1,
8203,9,40,
8203,30,0,
8203,50,1,
8203,144,,0.9
8203,182,3424,
8203,277,1,
8203,422,1,
8203,548,,-5.0
8203,633,0,
8223,9,40,
8223,30,0,
8223,50,19,
8223,134,,0.923
8223,144,,0.923
8223,145,,1.05
8223,146,,1.042
8223,147,,1.042
8223,182,3424,
8223,277,2,
8223,422,1,
8223,633,1,
8263,9,40,
8263,30,0,
8263,134,,1.0
8263,144,,1.0
8263,146,,1.0
8263,147,,1.0
8263,182,3424,
8263,277,2,
8263,422,1,
8323,9,40,
8323,30,0,
8323,50,9,
8323,134,,0.8
8323,144,,1.0
8323,145,,1.0
8323,146,,0.9
8323,147,,1.0
8323,182,3424,
8323,277,1,
8323,422,1,
8323,633,0,
8329,9,40,
8329,30,0,
8329,50,8,
8329,134,,0.8
8329,144,,1.0
8329,145,,1.0
8329,146,,0.9
8329,147,,1.0
8329,182,3424,
8329,277,1,
8329,422,1,
8329,633,0,
8343,9,40,
8343,30,0,
8343,50,10,
8343,144,,1.2
8343,145,,1.0
8343,146,,1.0
8343,147,,1.0
8343,182,3424,
8343,277,1,
8343,422,1,
8343,633,0,
8409,9,40,
8409,30,150,
8409,50,36,
8409,72,2063,
8409,182,3425,
8409,277,1,
8409,422,1,
8409,633,2,
8409,983,,23.0
8489,9,40,
8489,30,150,
8489,50,38,
8489,72,1969,
8489,182,3425,
8489,277,1,
8489,422,1,
8489,633,1,
8489,983,,24.0
8535,9,40,
8535,182,3422,
8535,277,1,
8535,422,1,
8535,633,1,
8535,1180,,0.01
8535,1206,,-15.0
8535,1212,1,
8635,9,40,
8635,182,3422,
8635,277,1,
8635,422,1,
8635,1180,,0.01
8635,1206,,-15.0
8635,1212,1,
8641,9,40,
8641,182,3422,
8641,277,1,
8641,422,1,
8641,1180,,0.01
8641,1206,,-15.0
8641,1212,1,
8744,9,40,
8744,30,1,
8744,50,0,
8744,182,3426,
8744,202,,1.063
8744,277,2,
8744,422,1,
8744,633,0,
8787,6,,0.0
8787,9,40,
8787,47,1,
8787,56,1,
8787,63,,0.0
8787,64,,2.26875
8787,128,1,
8787,182,3302,
8787,183,3300,
8787,277,1,
8787,278,1,
8787,422,1,
8787,604,83,
8787,1180,,0.01
8787,1210,,15.0
8787,1211,,0.8
8787,1212,1,
8867,6,,0.0
8867,9,40,
8867,47,1,
8867,56,1,
8867,63,,0.0
8867,64,,3.17625
8867,128,1,
8867,182,3302,
8867,183,3300,
8867,277,1,
8867,278,1,
8867,422,1,
8867,604,83,
8867,1180,,0.01
8867,1210,,15.0
8867,1211,,1.0
8867,1212,1,
8907,6,,0.0
8907,9,40,
8907,47,1,
8907,56,1,
8907,63,,0.0
8907,128,1,
8907,158,,8750.0
8907,182,3302,
8907,183,3300,
8907,277,1,
8907,278,1,
8907,422,1,
8907,604,83,
8907,1180,,0.01
8907,1205,,-15.0
8907,1211,,2.2
8907,1212,1,
9073,6,,0.0
9073,9,40,
9073,47,1,
9073,56,1,
9073,63,,0.0
9073,64,,2.16645
9073,128,2,
9073,182,3305,
9073,183,3300,
9073,277,1,
9073,278,3,
9073,422,1,
9073,604,83,
9073,1180,,0.01
9073,1210,,15.0
9073,1211,,0.7
9073,1212,1,
9093,6,,0.0
9093,9,40,
9093,47,1,
9093,56,1,
9093,63,,0.0
9093,64,,2.3727
9093,128,2,
9093,182,3305,
9093,183,3300,
9093,277,1,
9093,278,3,
9093,422,1,
9093,604,83,
9093,1180,,0.01
9093,1210,,15.0
9093,1211,,0.7
9093,1212,1,
9139,6,,0.0
9139,9,40,
9139,47,1,
9139,56,1,
9139,63,,0.0
9139,64,,3.17625
9139,128,2,
9139,182,3305,
9139,183,3300,
9139,277,1,
9139,278,3,
9139,422,1,
9139,604,83,
9139,1180,,0.01
9139,1210,,15.0
9139,1211,,0.8
9139,1212,1,
9411,6,,0.0
9411,9,40,
9411,47,1,
9411,56,1,
9411,63,,0.0
9411,128,1,
9411,158,,8750.0
9411,182,3302,
9411,183,3300,
9411,277,1,
9411,278,1,
9411,422,1,
9411,604,83,
9411,1180,,0.01
9411,1205,,-15.0
9411,1211,,2.6
9411,1212,1,
9451,6,,0.0
9451,9,40,
9451,47,1,
9451,56,1,
9451,63,,0.0
9451,128,2,
9451,158,,17500.0
9451,182,3305,
9451,183,3300,
9451,277,1,
9451,278,3,
9451,422,1,
9451,604,83,
9451,1180,,0.01
9451,1205,,-15.0
9451,1211,,2.4
9451,1212,1,
9491,6,,0.0
9491,9,40,
9491,47,1,
9491,56,1,
9491,63,,0.0
9491,128,3,
9491,158,,35000.0
9491,182,3308,
9491,183,3300,
9491,277,1,
9491,278,5,
9491,422,1,
9491,604,83,
9491,1180,,0.01
9491,1205,,-15.0
9491,1211,,2.6
9491,1212,1,
9574,9,40,
9574,30,0,
9574,50,8,
9574,72,0,
9574,182,3413,
9574,277,1,
9574,422,1,
9574,633,0,
9574,984,,0.0
9574,985,,-25.0
9574,986,,0.0
9574,987,,0.0
9660,6,20,
9660,9,40,
9660,30,1,
9660,50,38,
9660,73,,12000.0
9660,182,3420,
9660,277,1,
9660,422,1,
9660,633,2,
9660,984,,0.0
9660,985,,0.0
9660,986,,0.0
9660,987,,-50.0
9660,1180,,0.01
9660,1208,,20.0
9660,1211,,4.0
9660,1212,1,
9680,6,30,
9680,9,40,
9680,30,8,
9680,50,24,
9680,73,,10000.0
9680,99,3000,
9680,114,60,
9680,116,0,
9680,117,0,
9680,118,0,
9680,182,3421,
9680,277,1,
9680,422,1,
9800,6,75,
9800,9,40,
9800,30,200,
9800,50,42,
9800,73,,10000.0
9800,99,4000,
9800,114,0,
9800,116,0,
9800,117,0,
9800,118,120,
9800,182,3421,
9800,277,1,
9800,422,1,
9800,633,1,
9883,9,100000000,
9886,9,100000000,
9889,9,100000000,
10135,9,100000000,
10138,9,100000000,
10155,182,3405,
10155,277,2,
10155,330,1800000,
10155,1087,1,
10218,175,0,
10218,176,0,
10218,177,0,
10218,178,6,
10218,179,0,
10218,182,3411,
10218,277,3,
10218,331,1,
10218,422,1,
10221,175,0,
10221,176,4,
10221,177,0,
10221,178,0,
10221,179,0,
10221,182,3411,
10221,277,4,
10221,331,4,
10221,422,1,
10238,9,100000000,
10241,9,100000000,
10244,331,7,
10244,422,1,
10244,566,3,
10258,9,100000000,
10258,182,3400,
10258,277,1,
10258,472,21646,
10258,556,3600000,
10264,180,167,
10264,181,168,
10264,182,3327,
10264,183,9955,
10264,275,,12.0
10264,277,5,
10264,278,5,
10264,280,0,
10779,9,100000000,
10782,9,100000000,
10785,9,100000000,
10842,6,,400.0
10842,9,40,
10842,30,550,
10842,50,230,
10842,73,,5000.0
10842,182,3416,
10842,277,5,
10842,422,2,
10842,633,5,
10842,1180,,0.02
10842,1206,,-15.0
10842,1211,,1.4
10842,1212,1,
10842,1231,,10.0
10868,6,,60.0
10868,9,40,
10868,30,12,
10868,50,40,
10868,73,,3000.0
10868,182,3416,
10868,277,1,
10868,422,1,
10868,633,3,
10868,1180,,0.01
10868,1206,,-15.0
10868,1211,,0.9
10868,1212,1,
10868,1231,,10.0
10882,6,,400.0
10882,9,40,
10882,30,500,
10882,50,180,
10882,73,,5000.0
10882,182,3416,
10882,277,3,
10882,422,1,
10882,633,2,
10882,1180,,0.01
10882,1206,,-15.0
10882,1211,,1.2
10882,1212,1,
10882,1231,,10.0
10888,6,,400.0
10888,9,40,
10888,30,500,
10888,50,170,
10888,73,,5000.0
10888,182,3416,
10888,277,3,
10888,422,1,
10888,633,4,
10888,1180,,0.01
10888,1206,,-15.0
10888,1211,,1.1
10888,1212,1,
10888,1231,,10.0
11011,3,0,
11011,9,2000,
11011,11,725,
11011,12,5,
11011,13,4,
11011,14,5,
11011,15,0,
11011,19,1,
11011,21,,0.0
11011,48,400,
11011,49,0,
11011,55,,446250.0
11011,76,,62500.0
11011,79,5500,
11011,101,1,
11011,102,5,
11011,124,16777215,
11011,129,670,
11011,136,,1.0
11011,153,,8.13e-07
11011,182,3332,
11011,192,5,
11011,208,,0.0
11011,209,,0.0
11011,210,,19.0
11011,211,,0.0
11011,217,394,
11011,246,394,
11011,263,,1500.0
11011,265,2000,
11011,268,,0.9
11011,269,,0.75
11011,270,,0.55
11011,271,,1.0
11011,273,,0.6
11011,274,,0.8
11011,283,,125.0
11011,422,1,
11011,479,,1250000.0
11011,482,,1250.0
11011,484,,0.75
11011,486,5,
11011,524,,0.75
11011,552,,140.0
11011,658,,1.0
11011,661,,2000.0
11011,662,,0.25
11011,1132,,350.0
11011,1137,3,
11011,1154,3,
11011,1178,,100.0
11011,1179,,0.01
11011,1196,,0.01
11011,1198,,0.01
11011,1199,,100.0
11011,1200,,100.0
11011,1224,,0.75
11011,1259,,0.71
11011,1261,,0.63
11011,1262,,0.71
11011,1271,,125.0
11011,1281,,1.0
11014,9,40,
11014,30,50,
11014,50,150,
11014,182,3354,
11014,277,5,
11014,422,1,
11014,435,1,
11014,633,0,
11111,9,40,
11111,30,1,
11111,50,24,
11111,64,,1.055
11111,182,3318,
11111,204,,0.945
11111,277,1,
11111,422,1,
11111,633,0,
11134,3,0,
11134,9,16,
11134,11,25,
11134,12,0,
11134,13,0,
11134,14,0,
11134,15,0,
11134,19,1,
11134,21,,0.0
11134,37,500,
11134,48,150,
11134,49,0,
11134,55,,375000.0
11134,70,,1.0
11134,76,,35000.0
11134,79,5000,
11134,101,0,
11134,102,0,
11134,124,16777215,
11134,129,1,
11134,136,,1.0
11134,153,,1.34771e-06
11134,192,2,
11134,208,,6.0
11134,209,,0.0
11134,210,,0.0
11134,211,,0.0
11134,217,394,
11134,246,394,
11134,263,,235.0
11134,265,195,
11134,268,,0.8
11134,269,,0.75
11134,270,,0.65
11134,271,,1.0
11134,273,,0.6
11134,274,,0.8
11134,283,,0.0
11134,479,,625000.0
11134,482,,250.0
11134,484,,0.5
11134,524,,0.75
11134,552,,25.0
11134,1132,,1.0
11134,1178,,100.0
11134,1179,,0.01
11134,1196,,0.01
11134,1198,,0.01
11134,1199,,100.0
11134,1200,,100.0
11134,1224,,1.0
11134,1271,,0.0
11134,1281,,1.0
11174,3,0,
11174,15,0,
11174,19,1,
11174,21,,0.0
11174,49,0,
11174,79,3000,
11174,124,16777215,
11174,129,12,
11174,136,,1.0
11174,153,,1.67e-06
11174,182,3328,
11174,183,28615,
11174,208,,0.0
11174,209,,0.0
11174,211,,0.0
11174,217,394,
11174,246,394,
11174,268,,0.9
11174,269,,0.325
11174,270,,0.4875
11174,271,,1.0
11174,273,,0.3
11174,274,,0.6
11174,277,5,
11174,278,1,
11174,283,,10.0
11174,422,2,
11174,462,,-10.0
11174,479,,625000.0
11174,482,,375.0
11174,484,,0.75
11174,511,,0.0
11174,524,,0.75
11174,633,5,
11174,661,,3000.0
11174,662,,0.05
11174,1132,,400.0
11174,1154,2,
11174,1178,,100.0
11174,1179,,0.01
11174,1196,,0.01
11174,1198,,0.01
11174,1199,,100.0
11174,1200,,100.0
11174,1224,,1.0
11174,1250,,-10.0
11174,1259,,0.25
11174,1261,,0.71
11174,1262,,0.5
11174,1281,,1.0
11177,422,2,
11194,3,0,
11194,15,0,
11194,19,1,
11194,21,,0.0
11194,49,0,
11194,79,2500,
11194,124,16777215,
11194,129,6,
11194,136,,1.0
11194,153,,2.68e-06
11194,182,3330,
11194,183,28615,
11194,208,,0.0
11194,209,,0.0
11194,210,,0.0
11194,211,,24.0
11194,217,395,
11194,246,395,
11194,268,,0.9
11194,269,,0.5625
11194,270,,0.275
11194,271,,1.0
11194,273,,0.45
11194,274,,0.4
11194,277,5,
11194,278,1,
11194,283,,0.0
11194,422,2,
11194,463,20,
11194,479,,625000.0
11194,482,,415.0
11194,484,,0.75
11194,511,,0.0
11194,524,,0.75
11194,564,,520.0
11194,588,-10,
11194,633,5,
11194,661,,3000.0
11194,662,,0.05
11194,1132,,400.0
11194,1154,2,
11194,1178,,100.0
11194,1179,,0.01
11194,1196,,0.01
11194,1198,,0.01
11194,1199,,100.0
11194,1200,,100.0
11194,1224,,1.0
11194,1250,,5.0
11194,1259,,0.5
11194,1261,,0.71
11194,1262,,0.25
11194,1271,,0.0
11194,1281,,1.0
11197,422,2,
11200,3,0,
11200,15,0,
11200,19,1,
11200,21,,0.0
11200,49,0,
11200,79,2500,
11200,124,16777215,
11200,129,3,
11200,136,,1.0
11200,153,,1.67e-06
11200,182,3328,
11200,183,12092,
11200,208,,0.0
11200,209,,0.0
11200,211,,0.0
11200,217,394,
11200,246,394,
11200,268,,0.9
11200,269,,0.55
11200,270,,0.65
11200,271,,1.0
11200,273,,0.5
11200,274,,0.8
11200,277,5,
11200,278,1,
11200,283,,10.0
11200,422,2,
11200,462,,10.0
11200,479,,625000.0
11200,484,,0.75
11200,511,,0.0
11200,524,,0.75
11200,552,,36.0
11200,564,,880.0
11200,633,5,
11200,661,,3000.0
11200,662,,0.05
11200,804,,7.5
11200,1132,,400.0
11200,1154,2,
11200,1178,,100.0
11200,1179,,0.01
11200,1196,,0.01
11200,1198,,0.01
11200,1199,,100.0
11200,1200,,100.0
11200,1224,,1.0
11200,1259,,0.63
11200,1261,,0.5
11200,1262,,0.5
11200,1271,,10.0
11200,1280,,-80.0
11200,1281,,1.0
11217,9,40,
11217,30,1,
11217,50,25,
11217,148,,1.0
11217,182,3394,
11217,277,3,
11217,422,1,
11217,633,0,
11217,984,,-32.5
11217,985,,0.0
11217,986,,0.0
11217,987,,0.0
11220,422,2,
11237,9,40,
11237,30,1,
11237,50,25,
11237,148,,1.125
11237,182,3394,
11237,277,3,
11237,422,1,
11237,633,0,
11237,984,,0.0
11237,985,,0.0
11237,986,,0.0
11237,987,,0.0
11240,422,2,
11257,9,40,
11257,30,1,
11257,50,25,
11257,148,,1.0
11257,182,3394,
11257,277,3,
11257,422,1,
11257,633,0,
11257,984,,0.0
11257,985,,0.0
11257,986,,0.0
11257,987,,-32.5
11260,422,2,
11277,6,,30.0
11277,9,40,
11277,30,1,
11277,50,33,
11277,73,,20000.0
11277,633,0,
11277,984,,0.0
11277,985,,0.0
11277,986,,0.0
11277,987,,-50.0
11277,1180,,0.01
11277,1208,,20.0
11277,1211,,6.6
11277,1212,1,
11283,67,150,
11283,137,76,
11303,6,,30.0
11303,9,40,
11303,30,1,
11303,50,33,
11303,73,,20000.0
11303,633,0,
11303,984,,0.0
11303,985,,-50.0
11303,986,,0.0
11303,987,,0.0
11303,1180,,0.01
11303,1208,,20.0
11303,1211,,6.6
11303,1212,1,
11323,9,40,
11323,30,500,
11323,50,27,
11323,182,3394,
11323,277,3,
11323,422,1,
11323,633,2,
11323,796,,3250000.0
11323,1159,,3600.0
11343,9,40,
11343,30,5,
11343,182,3394,
11343,277,1,
11343,422,1,
11366,422,2,
11383,3,0,
11383,9,756,
11383,11,20,
11383,12,6,
11383,13,1,
11383,14,2,
11383,15,0,
11383,19,1,
11383,21,,0.0
11383,37,150,
11383,48,300,
11383,49,0,
11383,55,,187500.0
11383,70,,3.1
11383,76,,25000.0
11383,79,4750,
11383,102,2,
11383,124,16777215,
11383,129,15,
11383,136,,1.0
11383,153,,1.34771e-06
11383,182,3331,
11383,183,11395,
11383,192,6,
11383,208,7,
11383,217,394,
11383,246,394,
11383,263,,313.0
11383,265,500,
11383,267,,0.4
11383,268,,0.9
11383,269,,0.65
11383,270,,0.65
11383,271,,1.0
11383,272,,0.4
11383,273,,0.6
11383,274,,0.8
11383,277,5,
11383,278,1,
11383,283,,0.0
11383,422,2,
11383,462,6,
11383,479,,625000.0
11383,482,,156.25
11383,484,,0.75
11383,511,,0.0
11383,524,,0.75
11383,552,,30.0
11383,564,,750.0
11383,633,5,
11383,661,,3000.0
11383,662,,0.05
11383,1132,,400.0
11383,1137,2,
11383,1154,2,
11383,1178,,100.0
11383,1179,,0.01
11383,1196,,0.01
11383,1198,,0.01
11383,1199,,100.0
11383,1200,,100.0
11383,1224,,1.0
11383,1259,,0.25
11383,1261,,0.0
11383,1262,,0.76
11383,1271,,0.0
11383,1281,,1.0
11446,180,165,
11446,181,166,
11446,182,3402,
11446,183,3413,
11446,275,,5.0
11446,277,5,
11446,278,5,
11446,280,0,
11449,180,165,
11449,181,166,
11449,182,3402,
11449,183,3392,
11449,275,,5.0
11449,277,5,
11449,278,5,
11449,280,0,
11466,9,100,
11469,9,100,
11486,9,100,
11489,9,500000,
11489,182,11584,
11489,277,1,
11489,552,,3000.0
11492,277,1,
11506,277,1,
11529,180,165,
11529,181,166,
11529,182,3402,
11529,183,3392,
11529,275,,5.0
11529,277,5,
11529,278,5,
11529,280,0,
11532,726,100,
11549,726,100,
11552,726,100,
11555,726,100,
11569,180,164,
11569,181,168,
11569,182,3348,
11569,183,20494,
11569,275,,5.0
11569,277,1,
11569,278,5,
11569,280,0,
11572,180,164,
11572,181,168,
11572,182,3348,
11572,183,3349,
11572,275,,5.0
11572,277,1,
11572,278,5,
11572,280,0,
11678,9,100000000,
11695,726,100,
11758,422,2,
11804,422,2,
11821,422,2,
11844,422,2,
11861,9,1,
11864,9,1,
11867,9,1,
11881,9,1,
11884,9,1,
11887,9,1,
19,182,3386,
19,790,12194,
22,182,3386,
22,790,12180,
25,9,10,
25,552,,50.0
185,118,,0.0
185,120,,0.5
185,124,16763512,
185,137,55,
185,422,1,
185,612,,0.0
185,613,,0.0
185,779,,0.5
188,114,,6.0
188,116,,0.0
188,118,,0.0
188,124,2772304,
188,137,55,
188,422,1,
188,612,,0.0
188,613,,0.0
188,779,,1.2
191,114,,0.0
191,117,,4.0
191,118,,0.0
191,124,12021089,
191,137,55,
191,422,1,
191,612,,0.0
191,613,,0.0
191,779,,0.75
208,108,35,
208,114,,0.0
208,116,,0.0
208,117,,0.0
208,137,510,
208,182,3324,
208,183,3319,
208,277,1,
208,278,1,
208,422,1,
208,633,0,
208,644,1,
208,655,,1500.0
211,37,3750,
211,108,35,
211,114,,0.0
211,116,,0.0
211,117,,0.0
211,137,509,
211,182,3321,
211,183,3319,
211,277,1,
211,278,1,
211,281,5000,
211,422,1,
211,633,0,
211,644,1,
211,655,,1500.0
228,114,0,
228,116,0,
228,117,12,
228,118,8,
228,120,,0.75
228,124,11835778,
228,128,2,
228,137,74,
228,317,-8,
228,422,1,
228,612,,0.0
228,613,,0.0
228,779,,0.75
231,114,0,
231,116,0,
231,117,12,
231,118,8,
